Temperatura,Personas,Electrodomesticos,Consumo_kWh
15.413496792501618,1.0,5.0,21.3942645122575
22.465363684538342,3.0,10.0,44.773786137142885
19.83240166544629,1.0,15.0,47.97031586335574
17.35881333163385,4.0,8.0,44.07588994765049
18.02271502642075,2.0,5.0,33.51656848887795
20.800541548080503,5.0,19.0,61.89513768191834
26.856430631713437,1.0,9.0,
,1.0,16.0,52.860914690342554
32.23709439636555,5.0,12.0,67.0964728040322
18.609747838628916,2.0,17.0,52.02179660656839
14.706506843164858,5.0,8.0,42.16931001790214
21.17389657293068,4.0,19.0,67.2526161963472
25.224133692496252,1.0,11.0,43.778288088040654
27.350813366857224,4.0,17.0,63.99967171135564
20.783556020352176,3.0,17.0,52.0184004182232
21.827899384749177,5.0,18.0,64.97056141928695
21.665702754110953,5.0,,64.89177532589349
13.334713351266597,2.0,6.0,
19.84539569721097,2.0,10.0,35.96032673049852
26.424879047248922,1.0,19.0,58.55351591782219
25.217819360414133,2.0,12.0,46.112413818537114
29.0746613657992,4.0,14.0,59.399775873414846
20.72632780920872,5.0,20.0,60.712788920475774
27.991696080473226,,14.0,48.68828000566686
18.78323387880082,1.0,16.0,49.81837134679392
21.896355386770384,5.0,,
28.95514411412949,3.0,15.0,62.442336862449686
26.64861443082458,3.0,14.0,52.74786690866095
19.293815131632645,3.0,6.0,43.22698493110223
21.030113130369113,2.0,,41.68579914755398
18.158032850144114,1.0,20.0,60.37017465688109
27.00153649488004,1.0,6.0,36.41177649216955
,2.0,5.0,34.51559881911967
25.312862400035645,5.0,12.0,57.49430255180499
,2.0,15.0,65.5869868120162
28.758878147518182,2.0,13.0,53.2447668276317
28.449591440265635,5.0,9.0,56.243245190846075
22.651918581757542,5.0,13.0,58.36978024728794
22.400284107365113,4.0,18.0,61.486481772303414
23.024400722822918,3.0,17.0,57.7966567230902
18.972608417985462,5.0,19.0,62.91554680907009
27.738396436952016,2.0,13.0,51.26987171609463
18.108463198704584,4.0,14.0,51.7929792139963
12.940693519693909,2.0,8.0,28.68090122570948
23.323752030916584,1.0,5.0,32.5513524365224
23.985676940918403,1.0,8.0,35.02038360304906
29.1148542854138,2.0,7.0,49.70046686675073
19.53516368436677,5.0,,44.273151074096894
27.243360933683984,2.0,13.0,49.73469833588764
27.51869583790905,4.0,5.0,43.97484379359451
18.990413167976712,1.0,,40.09697033249714
12.996466147930287,5.0,8.0,37.88243249663953
26.480178285384135,5.0,18.0,62.98371087305111
23.466812214394306,5.0,6.0,45.17034828478864
15.917588122020266,1.0,5.0,29.173703766818296
20.519756963393608,3.0,16.0,58.00071773611569
24.118882197563167,,13.0,50.77558212985023
19.695400826884544,3.0,17.0,55.002315701109495
16.19587231114334,1.0,11.0,28.699500397073002
21.805206035053402,1.0,16.0,50.625519935643524
23.61486991796715,4.0,16.0,60.66352281967175
23.633315555901113,3.0,18.0,58.95188376862982
23.851465079638118,5.0,12.0,54.46247234389784
,2.0,14.0,38.208076955928846
20.553556286640983,4.0,7.0,46.90247777399396
20.964507395034115,3.0,9.0,45.974540898029346
24.223422130380726,5.0,12.0,64.80025937497714
12.882162422241407,4.0,19.0,58.5612994663815
16.322363922778433,1.0,12.0,35.20514590807118
27.421152617787897,4.0,20.0,66.16309207542297
20.67641318379046,4.0,15.0,50.678248708235046
27.701900399513008,1.0,12.0,52.46388019725714
21.88581784201582,5.0,10.0,55.455544763992194
15.976957959303547,2.0,15.0,40.514508614887035
22.59828732080359,2.0,10.0,47.4584240653646
14.807404241211852,5.0,12.0,
25.411483419814523,4.0,17.0,60.00911338405116
26.481300990120275,2.0,15.0,52.75155063176407
22.102930019079658,3.0,20.0,63.17939860456929
19.08074969431123,1.0,17.0,50.91679495393007
12.26284082146242,3.0,15.0,
20.6682800001226,3.0,8.0,40.282044314157154
,3.0,7.0,39.783424736807966
27.612841839817055,2.0,11.0,50.555932699307064
24.401727717719645,5.0,13.0,56.26686150229181
13.593802160332977,2.0,7.0,
16.544329269038215,4.0,14.0,51.463718091547904
25.85138072828981,4.0,7.0,46.7847716928093
19.483273541471956,1.0,10.0,38.799986338773415
32.5688149069839,2.0,17.0,64.13257568976306
27.193671934573903,2.0,20.0,64.39992387779253
29.271209240184845,2.0,15.0,51.624549302001434
22.828289720002626,5.0,17.0,63.627800092101694
29.644975631522016,,10.0,59.71557526838693
14.809280378077837,5.0,10.0,43.93129889048405
14.351903675543793,1.0,20.0,47.09959308165862
17.604518793117972,2.0,,33.558603405971915
24.27910896683979,1.0,10.0,37.91434537160232
21.482146653475105,,13.0,53.40209211290264
22.904767045329585,4.0,17.0,57.58767992670886
21.094383595921432,4.0,6.0,108.23014793952994
18.53545626965337,4.0,13.0,49.570184827359704
,3.0,16.0,51.50186264778995
27.3257700079117,5.0,19.0,70.31581585143712
15.179866057602007,4.0,9.0,36.48328683241078
26.164410702023105,5.0,,56.01701084725493
8.84039713514986,4.0,8.0,32.29053775756572
26.257954673033357,1.0,19.0,62.041314223409316
19.910073959245803,1.0,14.0,46.77588821989987
20.009081603385553,1.0,,51.607537298097924
25.115839301841376,5.0,8.0,49.768475482090516
25.288700452969476,3.0,6.0,40.0348578425298
15.42287241582482,3.0,9.0,33.904208028173635
23.035913523836452,1.0,9.0,32.708226465285165
22.893814137358728,3.0,7.0,43.56013592288486
34.4389765045899,5.0,19.0,76.96406142034506
17.306206770034592,4.0,6.0,38.16251841032617
26.046391143247806,3.0,16.0,56.55047981693788
20.71306758825153,5.0,5.0,42.55980054012014
,5.0,9.0,50.98363338521659
17.30276948658523,2.0,16.0,46.141399821602114
,5.0,12.0,56.49331826596057
25.32274296115411,1.0,20.0,53.95121566564299
19.34168924475951,5.0,11.0,48.278528559086915
21.700980394629806,5.0,6.0,43.4023558893352
23.89584650299846,2.0,12.0,47.501200170144685
24.9513981897204,1.0,19.0,61.71248533085059
22.078701538050638,2.0,15.0,51.005618395788616
13.275664765213609,2.0,18.0,49.92622386270193
22.139359337719732,4.0,20.0,62.063563662279336
19.846733873756612,4.0,10.0,46.84177320724357
16.64684119000573,2.0,20.0,54.91996813928453
19.890978563002932,,9.0,41.87573470139299
21.623637319248754,3.0,10.0,41.32432516799946
15.785713945830922,4.0,17.0,56.36500658841874
14.913102267921479,2.0,15.0,45.71351802430857
24.31509562783673,2.0,16.0,50.14845399852046
32.078488019840265,3.0,16.0,65.97817481543605
22.32638677591982,4.0,5.0,40.16159932138434
26.9833675814922,1.0,6.0,30.101061942220603
24.44328462752422,3.0,,55.68178290323736
25.266997911689902,4.0,10.0,54.661616431613865
19.30317342012003,4.0,,42.556571137030105
22.53489404295847,5.0,10.0,
15.952867941378958,3.0,15.0,50.9349336649693
22.82612516418462,5.0,6.0,40.04556726203553
23.14791544440226,4.0,12.0,53.69846441028401
18.53279904949228,5.0,6.0,41.888494665155044
17.566002826559927,4.0,5.0,31.749135739751168
27.34111508344724,,7.0,52.26086637399909
23.72543768893568,4.0,11.0,47.19217713318728
,5.0,12.0,50.86815584526256
22.679487698968195,,8.0,39.01834150430606
21.418931085725266,2.0,5.0,32.62306072411713
23.855382332887693,4.0,16.0,57.15223133990165
22.969668838347097,3.0,11.0,46.49693638516195
23.178191990772174,5.0,19.0,71.43651531102707
25.228361210663074,2.0,13.0,50.11157939049624
19.496036819905516,5.0,12.0,52.98395457654864
21.7311244453907,4.0,9.0,51.478006787850106
21.615334068756855,2.0,17.0,54.38650163704625
30.1913018218462,2.0,10.0,49.7771812728315
18.953422281252763,5.0,13.0,50.64192327125784
21.311493532380005,5.0,9.0,50.166803652482365
22.815880035620953,4.0,14.0,55.62484478340201
,,7.0,48.660602139508896
21.435970440668004,2.0,11.0,41.44515582117498
23.523529226620116,2.0,15.0,53.631531095476326
23.28558435985909,3.0,13.0,58.50111631889467
26.632697536431827,5.0,19.0,70.06603929078253
19.909318750687554,1.0,9.0,35.71585222195021
19.047828398540606,5.0,6.0,45.22224421122848
23.65356373793574,2.0,8.0,37.28041769854792
30.441194412468572,1.0,10.0,42.59836061492312
15.722482766836972,2.0,20.0,56.99849406999573
24.32839008474047,2.0,7.0,35.841536817662686
20.610626889673977,2.0,12.0,39.77038338105358
,5.0,5.0,33.80561181348224
31.70236667126801,1.0,5.0,37.92988820921294
24.040296486477764,4.0,8.0,44.54372180547391
21.212033870077256,4.0,11.0,50.18828233562884
17.27064959663096,,,58.501318479966145
20.476537638569273,1.0,6.0,27.244461735743993
,2.0,18.0,57.91082362518194
21.840921377515706,3.0,7.0,34.0985199489567
29.225896420580714,5.0,16.0,66.33287412529484
16.95578408303222,2.0,11.0,37.75280748076408
17.769764288363753,2.0,9.0,38.58409347411291
18.861895275602677,3.0,,40.09407379281128
12.064763431399017,2.0,9.0,28.895994896274935
27.352342607291394,5.0,9.0,51.74849270210493
12.567316751234882,3.0,20.0,49.94574911183531
18.822439098078533,5.0,6.0,46.47519868653109
23.839206900506525,3.0,10.0,48.89615177272671
27.23404304713024,3.0,,65.72371110230326
24.88195201489669,3.0,17.0,62.53741262288121
27.533800408691114,2.0,6.0,39.77384312857254
26.723633592737308,1.0,,
14.845363845728032,5.0,13.0,55.966236105974595
,1.0,13.0,50.28518066582141
26.263054517195734,5.0,12.0,55.054130224603014
16.155210871640215,1.0,11.0,34.44895981769748
19.08769368529049,5.0,12.0,53.42312075049422
25.283358969772152,1.0,15.0,52.70131979662311
26.5913414555938,4.0,18.0,67.37115533938389
19.801676029226744,4.0,13.0,49.45558596011739
22.46634138541817,2.0,5.0,32.92745439064357
29.563540552025522,4.0,12.0,55.535627660981284
20.333156831384805,,10.0,45.58980814666932
20.578279978885664,5.0,20.0,
14.930987517063121,1.0,14.0,43.842816556187834
22.438513227039973,2.0,18.0,
16.03088279045881,5.0,18.0,62.62971795876516
19.125415716305035,5.0,5.0,41.01507781538115
20.74118555686399,4.0,15.0,58.11061349489599
21.66722593784302,4.0,11.0,52.82512001818097
17.0808155921937,3.0,12.0,43.10598915101438
23.15005733333195,2.0,18.0,65.66523801276654
20.776940232376603,5.0,6.0,42.05464969039232
16.360309583709693,2.0,,47.569275882624574
23.478601681251718,4.0,15.0,57.48289284915822
19.924899079368256,3.0,15.0,55.850742916162226
23.423335104725123,5.0,15.0,64.78824927194172
33.052763721120954,5.0,10.0,67.75261947618314
15.774640524813682,4.0,7.0,36.63339252185168
25.029489696439803,5.0,7.0,52.31578809115476
18.460290814440423,5.0,18.0,54.351433716575414
,2.0,9.0,51.66291920440715
19.311216274971933,2.0,6.0,32.65357696601355
31.179044326862773,5.0,6.0,51.93075768575639
30.208409890726543,5.0,15.0,69.17687334656854
18.14582486089805,2.0,19.0,51.23970101434938
19.44757629483853,3.0,5.0,29.924443749537204
22.549672078788618,5.0,6.0,42.53634305575139
17.921658889211173,5.0,18.0,62.068770371013464
24.31446253716809,5.0,14.0,56.00223168869458
28.014439167645982,1.0,6.0,42.71168888859884
24.89140675092027,2.0,9.0,48.70640586318497
15.938886992756622,2.0,18.0,45.70930662798849
25.99302798969954,1.0,8.0,41.06944252007806
20.52827907405552,4.0,7.0,46.48939421783363
25.471876471866295,1.0,12.0,47.34815683857278
24.77282262749626,4.0,15.0,59.173163174258804
23.09888244382726,4.0,11.0,51.04271664719668
30.643309763048876,5.0,20.0,70.1613973509777
17.87861896755161,1.0,,
20.1048458834809,,6.0,33.53141992799699
27.100209907798874,2.0,16.0,58.19600799927369
22.14409223160704,2.0,18.0,50.95664441490664
23.324777545172218,,5.0,35.22239073104333
12.157780500323847,1.0,16.0,35.1702908487322
21.244060597883,4.0,6.0,42.801733658858936
23.344826215105467,5.0,13.0,55.15599077812244
25.643352941990127,1.0,16.0,53.01973778135697
36.027753426982855,4.0,19.0,75.49892731161432
19.259731729424175,4.0,15.0,55.05228768134009
27.597965008782364,4.0,17.0,59.871554931589316
31.364643728321532,1.0,11.0,47.39208108565214
28.66679305121712,1.0,11.0,46.01754544314278
22.74897712820614,2.0,15.0,51.18341847232487
25.193137646681286,3.0,15.0,60.28587693396997
28.697202713904872,1.0,13.0,52.600267748695764
10.941183449328802,2.0,14.0,42.97707354951735
22.58754961747643,2.0,5.0,39.497756988151366
11.261915185483796,2.0,17.0,
13.850495817517068,4.0,5.0,32.903543400700194
31.93317818091261,3.0,17.0,62.606649906048865
19.6231042761719,4.0,8.0,45.45762924474573
20.75505652127145,1.0,9.0,38.6374674522697
21.26453051444105,1.0,20.0,54.374481043845854
20.758340156733706,,18.0,61.44786769352936
26.68927119806416,3.0,8.0,163.56090861048432
17.613672013801832,5.0,14.0,58.767183744044694
24.710466874321945,3.0,9.0,42.70669584355321
17.250854389039123,2.0,14.0,46.3831301192049
19.278333415849037,3.0,,54.94643842909359
23.055792426848893,4.0,5.0,39.67617405159218
20.49098465460885,4.0,14.0,54.50839111013616
22.79039436370822,1.0,17.0,52.28413236987453
24.64218743269418,,9.0,41.68539160982712
16.136320955096142,4.0,6.0,35.11517757739503
25.85394342912712,3.0,5.0,42.08538075076537
12.69323604510618,5.0,7.0,33.41958575608879
11.478867876298846,4.0,17.0,54.73563762687034
,3.0,11.0,58.520562335006794
28.766318770225,5.0,10.0,57.882759851003016
31.456564674645197,5.0,11.0,58.70552058861235
18.142736765330582,2.0,5.0,30.002597411283233
28.002972883405448,4.0,,65.02848756258476
20.957411141560065,5.0,13.0,56.4435797840779
22.521414343797893,3.0,8.0,42.220130477640176
18.411707840593728,1.0,5.0,28.108957494678787
11.645857228967753,5.0,,40.96240063006646
12.405432478932479,5.0,8.0,44.46804005164924
15.71093269101533,3.0,14.0,52.51779564800335
16.41928303578883,5.0,9.0,51.06599546766867
16.03291440473894,1.0,13.0,39.49534982637401
20.055123418236622,1.0,20.0,52.227108443497755
26.724709784044926,,11.0,41.42467252480511
29.069522813479367,4.0,9.0,57.50037031149818
31.065303544128415,1.0,18.0,56.09826896666105
16.629108383358254,1.0,5.0,33.167667913654256
22.618426277313013,3.0,18.0,59.16983857598729
15.242618292061191,,9.0,43.30505206324207
21.585977493217595,2.0,,59.90555611288812
23.36243125713975,2.0,19.0,54.69113722532591
26.92848678606435,1.0,13.0,50.67432729453298
29.264081317627323,3.0,16.0,62.900811691920744
14.503733150937588,4.0,13.0,49.725795660898974
,3.0,17.0,48.12636789692966
23.510646590599475,4.0,5.0,42.121750181880074
15.682272050227198,4.0,8.0,38.277452034818445
18.460381064132008,2.0,5.0,28.60103393541889
15.46946132733622,1.0,19.0,46.31507586456945
16.082816481393287,4.0,11.0,44.87205543431508
22.630705601669632,5.0,16.0,62.237914685666944
20.742856866521237,4.0,18.0,57.49776722180041
27.569474792908792,2.0,,64.83226596149404
20.205223134725653,4.0,8.0,41.073255715036744
,5.0,12.0,54.90442879044739
20.84754284927598,4.0,8.0,50.37171811160579
20.945355216380264,2.0,16.0,48.63314856939694
31.860583344756364,5.0,17.0,
19.517341944774973,4.0,7.0,42.05756821030577
14.038938077938091,3.0,8.0,33.50242256728713
23.746979359369213,3.0,17.0,55.64346519901145
23.051811944606232,1.0,12.0,40.72802030920016
19.658143592684112,2.0,6.0,29.977145816207624
27.861584020550268,5.0,19.0,69.39286379265927
25.555792145834463,1.0,9.0,46.23119772310573
,1.0,12.0,44.25675329462621
13.788283279117419,5.0,,33.072549392247154
29.116536338652235,,18.0,56.40538000342619
17.284348926701654,3.0,15.0,45.65312355502823
17.480231526367582,,,42.38015387447402
28.66537272942729,1.0,10.0,46.34582118427049
14.270435277402644,5.0,10.0,44.738822810503514
,2.0,19.0,55.74808035489502
22.724707909902474,5.0,17.0,67.29169226833272
22.705093304310626,1.0,12.0,47.010347750629876
22.861400654431208,1.0,,45.965583477860655
23.498783620192988,4.0,13.0,53.435765373361605
22.003606743847428,5.0,7.0,55.44171707871493
15.871995619684386,2.0,17.0,51.03973889990754
15.396489745339599,2.0,20.0,55.15448280991979
28.32064469621803,2.0,12.0,46.58499073932434
13.926513795587226,4.0,6.0,31.419384250565763
19.70619962170039,5.0,9.0,45.42649877246283
29.36570329544822,2.0,6.0,39.63920442389585
27.736814737283247,2.0,,37.35621391005412
26.349911604053418,,8.0,49.31500416649099
23.784000775678418,2.0,16.0,53.667825964982484
19.949341108255737,,15.0,47.81377703811715
16.23360150985537,5.0,18.0,60.90866001781624
32.83481561092117,2.0,18.0,61.77127947126921
21.11260309179613,,18.0,68.98938949210486
19.436318516149477,4.0,16.0,58.6454892758522
28.805236218504746,3.0,14.0,52.49269405826916
16.628432385225324,1.0,17.0,42.41064593788898
20.129297488916784,2.0,18.0,53.861534867694154
12.294237573132046,4.0,19.0,57.37557673949021
19.75656363952366,4.0,5.0,30.939130612632233
16.741506496870205,2.0,10.0,33.50008101778476
24.968793311999264,5.0,14.0,57.973538225405626
24.237206049353357,5.0,10.0,53.38112085337667
23.235329912869773,1.0,8.0,38.04318570623681
23.191306523975424,,7.0,33.731945261930704
18.6854307537583,4.0,18.0,61.4276678151466
19.93146577387022,4.0,14.0,50.014560866750855
22.56714213944251,3.0,6.0,
27.03962830134898,1.0,5.0,38.617373793973464
23.100454205934895,2.0,6.0,
22.24466215816672,2.0,9.0,38.07822879652875
23.017593436025223,1.0,20.0,57.68454132185696
25.28809619483709,4.0,15.0,59.97062646785679
21.47740128726542,2.0,7.0,36.62388302918351
14.894442803830087,5.0,9.0,43.977724611450256
,5.0,20.0,69.12111428175662
19.63591119465832,3.0,18.0,57.151796516829194
21.957310399479194,5.0,19.0,67.10546187685507
24.700752468881117,2.0,15.0,51.90961049987792
30.038542565074657,5.0,17.0,68.4336035935727
28.41466109643245,3.0,9.0,48.80139648561638
10.414594373995666,1.0,5.0,21.208689639211883
20.16010678444103,,20.0,63.834663679584736
14.851128460284187,3.0,9.0,34.67542595802766
29.37236967098666,2.0,14.0,57.4426050523957
25.342997724290708,2.0,18.0,61.854861873685984
17.231164068262316,,12.0,54.25713484716624
21.16355408191801,1.0,19.0,55.3875127027104
19.51002960489546,4.0,19.0,60.68615011575822
25.04689893256206,,15.0,55.97758443843883
20.737256515354954,3.0,18.0,58.27028238753019
23.906981712385388,2.0,16.0,52.56676340726945
24.504930190772363,4.0,5.0,41.66392241110352
19.228676933762973,3.0,11.0,43.34787698760745
19.2042631170198,4.0,9.0,38.64611783002265
18.99346923274458,3.0,16.0,50.343347543275854
20.887241593052675,4.0,12.0,50.04377656947529
,5.0,,55.06095228360034
16.89837021964275,2.0,10.0,39.104299982653174
14.168682958488022,3.0,,45.82356320520532
26.973600531765314,1.0,11.0,48.763530637408415
29.10555648332008,4.0,12.0,55.68595594632756
,1.0,11.0,48.938156321055686
25.717193421104867,2.0,,51.168482895146
22.823897536669648,4.0,5.0,39.703702530972556
25.397702642744722,3.0,,68.60827495631533
22.54026365780993,4.0,15.0,55.93186560132296
27.999318815466246,5.0,19.0,74.99521607347415
15.936995438933746,3.0,,43.09858739793531
17.286042739928742,3.0,13.0,45.14537219417862
27.712157465971227,2.0,11.0,49.30420513577202
19.585790049424865,2.0,20.0,55.22162055411496
27.56826186143734,3.0,16.0,60.60565440900939
20.971195331362114,5.0,16.0,63.276427533697294
30.334484700582145,2.0,16.0,
25.4793878442172,4.0,16.0,59.18407209591899
21.879314362785696,1.0,16.0,
30.34871141418905,3.0,14.0,57.364938616140684
24.344883596883186,2.0,5.0,37.70667424133578
15.742621554177944,4.0,10.0,
29.065123369921377,5.0,10.0,60.79849584787858
25.16771371825492,2.0,15.0,53.38666349922868
19.16547109398124,4.0,6.0,39.987600035398394
24.653455438860796,3.0,7.0,42.325143104611136
17.541890626349748,3.0,17.0,52.128126857676655
16.877835064544406,3.0,17.0,50.95626385230903
19.085330499352914,,16.0,45.33240764678506
22.33522692275376,5.0,11.0,51.17981633379177
25.740480009749284,5.0,15.0,62.04505730173797
